arrival_time,day,hour,minute,time_bin_15m,dock,sku,batch,week
177339,3,1,15,197,4,12,8,2
177350,3,1,15,197,1,17,9,2
177428,3,1,17,197,4,12,8,2
177441,3,1,17,197,3,18,10,2
177461,3,1,17,197,1,17,9,2
177517,3,1,18,197,4,12,8,2
177560,3,1,19,197,3,18,10,2
177572,3,1,19,197,1,17,9,2
177606,3,1,20,197,4,12,8,2
177679,3,1,21,197,3,18,10,2
177683,3,1,21,197,1,17,9,2
177695,3,1,21,197,4,12,8,2
177784,3,1,23,197,4,12,8,2
177794,3,1,23,197,1,17,9,2
177795,3,1,23,197,2,20,11,2
177798,3,1,23,197,3,18,10,2
177873,3,1,24,197,2,20,11,2
177873,3,1,24,197,4,12,8,2
177905,3,1,25,197,1,17,9,2
177917,3,1,25,197,3,18,10,2
177951,3,1,25,197,2,20,11,2
177962,3,1,26,197,4,12,8,2
178016,3,1,26,197,1,17,9,2
178029,3,1,27,197,2,20,11,2
178036,3,1,27,197,3,18,10,2
178051,3,1,27,197,4,12,8,2
178107,3,1,28,197,2,20,11,2
178127,3,1,28,197,1,17,9,2
178140,3,1,29,197,4,12,8,2
178155,3,1,29,197,3,18,10,2
178185,3,1,29,197,2,20,11,2
178229,3,1,30,198,4,12,8,2
178238,3,1,30,198,1,17,9,2
178263,3,1,31,198,2,20,11,2
178274,3,1,31,198,3,18,10,2
178318,3,1,31,198,4,12,8,2
178341,3,1,32,198,2,20,11,2
178349,3,1,32,198,1,17,9,2
178393,3,1,33,198,3,18,10,2
178407,3,1,33,198,4,12,8,2
178419,3,1,33,198,2,20,11,2
178460,3,1,34,198,1,17,9,2
178496,3,1,34,198,4,12,8,2
178497,3,1,34,198,2,20,11,2
178512,3,1,35,198,3,18,10,2
178571,3,1,36,198,1,17,9,2
178575,3,1,36,198,2,20,11,2
178585,3,1,36,198,4,12,8,2
178631,3,1,37,198,3,18,10,2
178653,3,1,37,198,2,20,11,2
178674,3,1,37,198,4,12,8,2
178682,3,1,38,198,1,17,9,2
178731,3,1,38,198,2,20,11,2
178750,3,1,39,198,3,18,10,2
178763,3,1,39,198,4,12,8,2
178793,3,1,39,198,1,17,9,2
178809,3,1,40,198,2,20,11,2
178852,3,1,40,198,4,12,8,2
178869,3,1,41,198,3,18,10,2
178887,3,1,41,198,2,20,11,2
178904,3,1,41,198,1,17,9,2
178941,3,1,42,198,4,12,8,2
178965,3,1,42,198,2,20,11,2
178988,3,1,43,198,3,18,10,2
179015,3,1,43,198,1,17,9,2
179030,3,1,43,198,4,12,8,2
179043,3,1,44,198,2,20,11,2
179107,3,1,45,199,3,18,10,2
179119,3,1,45,199,4,25,12,2
179121,3,1,45,199,2,20,11,2
179126,3,1,45,199,1,17,9,2
179199,3,1,46,199,2,20,11,2
179208,3,1,46,199,4,25,12,2
179226,3,1,47,199,3,18,10,2
179237,3,1,47,199,1,17,9,2
179277,3,1,47,199,2,20,11,2
179297,3,1,48,199,4,25,12,2
179345,3,1,49,199,3,18,10,2
179348,3,1,49,199,1,17,9,2
179355,3,1,49,199,2,20,11,2
179386,3,1,49,199,4,25,12,2
179433,3,1,50,199,2,20,11,2
179459,3,1,50,199,1,17,9,2
179464,3,1,51,199,3,18,10,2
179475,3,1,51,199,4,25,12,2
179511,3,1,51,199,2,20,11,2
179564,3,1,52,199,4,25,12,2
179570,3,1,52,199,1,17,9,2
179583,3,1,53,199,3,18,10,2
179589,3,1,53,199,2,20,11,2
179653,3,1,54,199,4,25,12,2
179667,3,1,54,199,2,20,11,2
179681,3,1,54,199,1,17,9,2
179702,3,1,55,199,3,18,10,2
179742,3,1,55,199,4,25,12,2
179745,3,1,55,199,2,20,11,2
179792,3,1,56,199,1,17,9,2
179821,3,1,57,199,3,18,10,2
179823,3,1,57,199,2,20,11,2
179831,3,1,57,199,4,25,12,2
179901,3,1,58,199,2,20,11,2
179903,3,1,58,199,1,17,9,2
179920,3,1,58,199,4,25,12,2
179940,3,1,59,199,3,18,10,2
179979,3,1,59,199,2,20,11,2
180009,3,2,0,200,4,25,12,2
180014,3,2,0,200,1,17,9,2
180057,3,2,0,200,2,20,11,2
180059,3,2,0,200,3,18,10,2
180098,3,2,1,200,4,25,12,2
180125,3,2,2,200,1,17,9,2
180135,3,2,2,200,2,20,11,2
180178,3,2,2,200,3,18,10,2
180187,3,2,3,200,4,25,12,2
180213,3,2,3,200,2,20,11,2
180236,3,2,3,200,1,17,9,2
180276,3,2,4,200,4,25,12,2
180291,3,2,4,200,2,20,11,2
180297,3,2,4,200,3,18,10,2
180347,3,2,5,200,1,17,9,2
180365,3,2,6,200,4,25,12,2
180369,3,2,6,200,2,20,11,2
180416,3,2,6,200,3,18,10,2
180425,3,2,7,200,4,28,13,2
180447,3,2,7,200,2,20,11,2
180458,3,2,7,200,1,17,9,2
180485,3,2,8,200,4,28,13,2
180525,3,2,8,200,2,20,11,2
180535,3,2,8,200,3,18,10,2
180545,3,2,9,200,4,28,13,2
180569,3,2,9,200,1,17,9,2
180603,3,2,10,200,2,20,11,2
180605,3,2,10,200,4,28,13,2
180654,3,2,10,200,3,18,10,2
180665,3,2,11,200,4,28,13,2
180680,3,2,11,200,1,17,9,2
180681,3,2,11,200,2,20,11,2
180725,3,2,12,200,4,28,13,2
180759,3,2,12,200,2,20,11,2
180773,3,2,12,200,3,18,10,2
180785,3,2,13,200,4,28,13,2
180791,3,2,13,200,1,17,9,2
180837,3,2,13,200,2,20,11,2
180845,3,2,14,200,4,28,13,2
180892,3,2,14,200,3,18,10,2
180902,3,2,15,201,1,17,9,2
180905,3,2,15,201,4,28,13,2
180915,3,2,15,201,2,20,11,2
180965,3,2,16,201,4,28,13,2
180993,3,2,16,201,2,20,11,2
181011,3,2,16,201,3,18,10,2
181013,3,2,16,201,1,17,9,2
181025,3,2,17,201,4,28,13,2
181071,3,2,17,201,2,20,11,2
181085,3,2,18,201,4,28,13,2
181103,3,2,18,201,1,29,14,2
181130,3,2,18,201,3,18,10,2
181145,3,2,19,201,4,28,13,2
181149,3,2,19,201,2,20,11,2
181193,3,2,19,201,1,29,14,2
181205,3,2,20,201,4,28,13,2
181227,3,2,20,201,2,20,11,2
181249,3,2,20,201,3,18,10,2
181265,3,2,21,201,4,28,13,2
181283,3,2,21,201,1,29,14,2
181305,3,2,21,201,2,20,11,2
181325,3,2,22,201,4,28,13,2
181368,3,2,22,201,3,18,10,2
181373,3,2,22,201,1,29,14,2
181383,3,2,23,201,2,20,11,2
181385,3,2,23,201,4,28,13,2
181445,3,2,24,201,4,28,13,2
181461,3,2,24,201,2,20,11,2
181463,3,2,24,201,1,29,14,2
181487,3,2,24,201,3,18,10,2
181505,3,2,25,201,4,28,13,2
181539,3,2,25,201,2,20,11,2
181553,3,2,25,201,1,29,14,2
181565,3,2,26,201,4,28,13,2
181606,3,2,26,201,3,18,10,2
181617,3,2,26,201,2,20,11,2
181625,3,2,27,201,4,28,13,2
181643,3,2,27,201,1,29,14,2
181685,3,2,28,201,4,28,13,2
181695,3,2,28,201,2,20,11,2
181725,3,2,28,201,3,18,10,2
181733,3,2,28,201,1,29,14,2
181745,3,2,29,201,4,28,13,2
181773,3,2,29,201,2,20,11,2
181805,3,2,30,202,4,28,13,2
181823,3,2,30,202,1,29,14,2
181844,3,2,30,202,3,18,10,2
181851,3,2,30,202,2,20,11,2
181865,3,2,31,202,4,28,13,2
181913,3,2,31,202,1,29,14,2
181925,3,2,32,202,4,28,13,2
181929,3,2,32,202,2,20,11,2
181963,3,2,32,202,3,18,10,2
181985,3,2,33,202,4,28,13,2
182003,3,2,33,202,1,29,14,2
182007,3,2,33,202,2,20,11,2
182045,3,2,34,202,4,28,13,2
182082,3,2,34,202,3,18,10,2
182085,3,2,34,202,2,20,11,2
182093,3,2,34,202,1,29,14,2
182105,3,2,35,202,4,28,13,2
182163,3,2,36,202,2,20,11,2
182165,3,2,36,202,4,28,13,2
182183,3,2,36,202,1,29,14,2
182201,3,2,36,202,3,18,10,2
182225,3,2,37,202,4,28,13,2
182241,3,2,37,202,2,20,11,2
182273,3,2,37,202,1,29,14,2
182285,3,2,38,202,4,28,13,2
182319,3,2,38,202,2,20,11,2
182320,3,2,38,202,3,18,10,2
182345,3,2,39,202,4,28,13,2
182363,3,2,39,202,1,29,14,2
182397,3,2,39,202,2,20,11,2
182405,3,2,40,202,4,28,13,2
182439,3,2,40,202,3,18,10,2
182453,3,2,40,202,1,29,14,2
182465,3,2,41,202,4,28,13,2
182475,3,2,41,202,2,20,11,2
182525,3,2,42,202,4,28,13,2
182543,3,2,42,202,1,29,14,2
182553,3,2,42,202,2,20,11,2
182558,3,2,42,202,3,18,10,2
182585,3,2,43,202,4,28,13,2
182631,3,2,43,202,2,20,11,2
182633,3,2,43,202,1,29,14,2
182645,3,2,44,202,4,28,13,2
182677,3,2,44,202,3,18,10,2
182705,3,2,45,203,4,28,13,2
182709,3,2,45,203,2,20,11,2
182723,3,2,45,203,1,29,14,2
182765,3,2,46,203,4,28,13,2
182787,3,2,46,203,2,20,11,2
182796,3,2,46,203,3,18,10,2
182813,3,2,46,203,1,29,14,2
182825,3,2,47,203,4,28,13,2
182865,3,2,47,203,2,20,11,2
182885,3,2,48,203,4,28,13,2
182903,3,2,48,203,1,29,14,2
182915,3,2,48,203,3,18,10,2
182943,3,2,49,203,2,20,11,2
182945,3,2,49,203,4,28,13,2
182993,3,2,49,203,1,29,14,2
183005,3,2,50,203,4,28,13,2
183021,3,2,50,203,2,20,11,2
183034,3,2,50,203,3,18,10,2
183065,3,2,51,203,4,28,13,2
183083,3,2,51,203,1,29,14,2
183099,3,2,51,203,2,20,11,2
183125,3,2,52,203,4,28,13,2
183153,3,2,52,203,3,18,10,2
183173,3,2,52,203,1,29,14,2
183177,3,2,52,203,2,20,11,2
183185,3,2,53,203,4,28,13,2
183245,3,2,54,203,4,28,13,2
183255,3,2,54,203,2,20,11,2
183263,3,2,54,203,1,29,14,2
183272,3,2,54,203,3,18,10,2
183305,3,2,55,203,4,28,13,2
183333,3,2,55,203,2,20,11,2
183353,3,2,55,203,1,29,14,2
183365,3,2,56,203,4,28,13,2
183391,3,2,56,203,3,18,10,2
183411,3,2,56,203,2,20,11,2
183425,3,2,57,203,4,28,13,2
183443,3,2,57,203,1,29,14,2
183485,3,2,58,203,4,28,13,2
183489,3,2,58,203,2,20,11,2
183510,3,2,58,203,3,18,10,2
183533,3,2,58,203,1,29,14,2
183545,3,2,59,203,4,28,13,2
183567,3,2,59,203,2,20,11,2
183605,3,3,0,204,4,28,13,2
183623,3,3,0,204,1,29,14,2
183629,3,3,0,204,3,18,10,2
183645,3,3,0,204,2,20,11,2
183665,3,3,1,204,4,28,13,2
183713,3,3,1,204,1,29,14,2
183723,3,3,2,204,2,20,11,2
183725,3,3,2,204,4,28,13,2
183748,3,3,2,204,3,18,10,2
183785,3,3,3,204,4,28,13,2
183801,3,3,3,204,2,20,11,2
183803,3,3,3,204,1,29,14,2
183845,3,3,4,204,4,28,13,2
183867,3,3,4,204,3,18,10,2
183879,3,3,4,204,2,20,11,2
183893,3,3,4,204,1,29,14,2
183905,3,3,5,204,4,28,13,2
183957,3,3,5,204,2,20,11,2
183965,3,3,6,204,4,28,13,2
183983,3,3,6,204,1,29,14,2
183986,3,3,6,204,3,18,10,2
184025,3,3,7,204,4,28,13,2
184035,3,3,7,204,2,20,11,2
184073,3,3,7,204,1,29,14,2
184085,3,3,8,204,4,28,13,2
184105,3,3,8,204,3,18,10,2
184113,3,3,8,204,2,20,11,2
184145,3,3,9,204,4,28,13,2
184163,3,3,9,204,1,29,14,2
184191,3,3,9,204,2,20,11,2
184205,3,3,10,204,4,28,13,2
184224,3,3,10,204,3,18,10,2
184253,3,3,10,204,1,29,14,2
184265,3,3,11,204,4,28,13,2
184269,3,3,11,204,2,20,11,2
184325,3,3,12,204,4,28,13,2
184343,3,3,12,204,1,29,14,2
184343,3,3,12,204,3,18,10,2
184347,3,3,12,204,2,20,11,2
184385,3,3,13,204,4,28,13,2
184425,3,3,13,204,2,20,11,2
184433,3,3,13,204,1,29,14,2
184445,3,3,14,204,4,28,13,2
184462,3,3,14,204,3,18,10,2
184503,3,3,15,205,2,20,11,2
184505,3,3,15,205,4,28,13,2
184523,3,3,15,205,1,29,14,2
184565,3,3,16,205,4,28,13,2
184581,3,3,16,205,2,20,11,2
184581,3,3,16,205,3,18,10,2
184613,3,3,16,205,1,29,14,2
184625,3,3,17,205,4,28,13,2
184659,3,3,17,205,2,20,11,2
184685,3,3,18,205,4,28,13,2
184700,3,3,18,205,3,18,10,2
184703,3,3,18,205,1,29,14,2
184737,3,3,18,205,2,20,11,2
184745,3,3,19,205,4,28,13,2
184793,3,3,19,205,1,29,14,2
184805,3,3,20,205,4,28,13,2
184815,3,3,20,205,2,20,11,2
184819,3,3,20,205,3,18,10,2
184865,3,3,21,205,4,28,13,2
184883,3,3,21,205,1,29,14,2
184893,3,3,21,205,2,20,11,2
184925,3,3,22,205,4,28,13,2
184938,3,3,22,205,3,18,10,2
184971,3,3,22,205,2,20,11,2
184973,3,3,22,205,1,29,14,2
184985,3,3,23,205,4,28,13,2
185045,3,3,24,205,4,28,13,2
185049,3,3,24,205,2,20,11,2
185057,3,3,24,205,3,18,10,2
185063,3,3,24,205,1,29,14,2
185105,3,3,25,205,4,28,13,2
185127,3,3,25,205,2,20,11,2
185153,3,3,25,205,1,29,14,2
185165,3,3,26,205,4,28,13,2
185176,3,3,26,205,3,18,10,2
185205,3,3,26,205,2,20,11,2
185225,3,3,27,205,4,28,13,2
185243,3,3,27,205,1,29,14,2
185283,3,3,28,205,2,20,11,2
185285,3,3,28,205,4,28,13,2
185295,3,3,28,205,3,18,10,2
185333,3,3,28,205,1,29,14,2
185345,3,3,29,205,4,28,13,2
185361,3,3,29,205,2,20,11,2
185405,3,3,30,206,4,28,13,2
185414,3,3,30,206,3,18,10,2
185423,3,3,30,206,1,29,14,2
185439,3,3,30,206,2,20,11,2
185465,3,3,31,206,4,28,13,2
185499,3,3,31,206,1,35,15,2
185517,3,3,31,206,2,20,11,2
185525,3,3,32,206,4,28,13,2
185533,3,3,32,206,3,18,10,2
185575,3,3,32,206,1,35,15,2
185585,3,3,33,206,4,28,13,2
185595,3,3,33,206,2,20,11,2
185645,3,3,34,206,4,28,13,2
185651,3,3,34,206,1,35,15,2
185652,3,3,34,206,3,18,10,2
185673,3,3,34,206,2,20,11,2
185705,3,3,35,206,4,28,13,2
185727,3,3,35,206,1,35,15,2
185751,3,3,35,206,2,20,11,2
185765,3,3,36,206,4,28,13,2
185771,3,3,36,206,3,18,10,2
185803,3,3,36,206,1,35,15,2
185825,3,3,37,206,4,28,13,2
185829,3,3,37,206,2,20,11,2
185879,3,3,37,206,1,35,15,2
185885,3,3,38,206,4,28,13,2
185890,3,3,38,206,3,18,10,2
185907,3,3,38,206,2,20,11,2
185945,3,3,39,206,4,28,13,2
185955,3,3,39,206,1,35,15,2
185985,3,3,39,206,2,20,11,2
186005,3,3,40,206,4,28,13,2
186009,3,3,40,206,3,18,10,2
186031,3,3,40,206,1,35,15,2
186063,3,3,41,206,2,20,11,2
186065,3,3,41,206,4,28,13,2
186107,3,3,41,206,1,35,15,2
186125,3,3,42,206,4,28,13,2
186128,3,3,42,206,3,18,10,2
186141,3,3,42,206,2,20,11,2
186183,3,3,43,206,1,35,15,2
186185,3,3,43,206,4,28,13,2
186219,3,3,43,206,2,20,11,2
186245,3,3,44,206,4,28,13,2
186247,3,3,44,206,3,18,10,2
186259,3,3,44,206,1,35,15,2
186297,3,3,44,206,2,20,11,2
186305,3,3,45,207,4,28,13,2
186335,3,3,45,207,1,35,15,2
186365,3,3,46,207,4,28,13,2
186366,3,3,46,207,3,18,10,2
186375,3,3,46,207,2,20,11,2
186411,3,3,46,207,1,35,15,2
186425,3,3,47,207,4,28,13,2
186453,3,3,47,207,2,20,11,2
186485,3,3,48,207,3,18,10,2
186485,3,3,48,207,4,28,13,2
186487,3,3,48,207,1,35,15,2
186531,3,3,48,207,2,20,11,2
186563,3,3,49,207,1,35,15,2
186582,3,3,49,207,4,43,16,2
186604,3,3,50,207,3,18,10,2
186609,3,3,50,207,2,20,11,2
186639,3,3,50,207,1,35,15,2
186679,3,3,51,207,4,43,16,2
186687,3,3,51,207,2,20,11,2
186715,3,3,51,207,1,35,15,2
186723,3,3,52,207,3,18,10,2
186765,3,3,52,207,2,20,11,2
186776,3,3,52,207,4,43,16,2
186791,3,3,53,207,1,35,15,2
186842,3,3,54,207,3,18,10,2
186843,3,3,54,207,2,20,11,2
186867,3,3,54,207,1,35,15,2
186873,3,3,54,207,4,43,16,2
186921,3,3,55,207,2,20,11,2
186943,3,3,55,207,1,35,15,2
186961,3,3,56,207,3,18,10,2
186970,3,3,56,207,4,43,16,2
186999,3,3,56,207,2,20,11,2
187019,3,3,56,207,1,35,15,2
187067,3,3,57,207,4,43,16,2
187077,3,3,57,207,2,20,11,2
187080,3,3,58,207,3,18,10,2
187095,3,3,58,207,1,35,15,2
187155,3,3,59,207,2,20,11,2
187164,3,3,59,207,4,43,16,2
187171,3,3,59,207,1,35,15,2
187199,3,3,59,207,3,18,10,2
187233,3,4,0,208,2,20,11,2
187247,3,4,0,208,1,35,15,2
187261,3,4,1,208,4,43,16,2
187311,3,4,1,208,2,20,11,2
187318,3,4,1,208,3,18,10,2
187323,3,4,2,208,1,35,15,2
187358,3,4,2,208,4,43,16,2
187389,3,4,3,208,2,20,11,2
187399,3,4,3,208,1,35,15,2
187437,3,4,3,208,3,18,10,2
187455,3,4,4,208,4,43,16,2
187467,3,4,4,208,2,20,11,2
187475,3,4,4,208,1,35,15,2
187545,3,4,5,208,2,20,11,2
187551,3,4,5,208,1,35,15,2
187552,3,4,5,208,4,43,16,2
187556,3,4,5,208,3,18,10,2
187623,3,4,7,208,2,20,11,2
187627,3,4,7,208,1,35,15,2
187649,3,4,7,208,4,43,16,2
187675,3,4,7,208,3,18,10,2
187701,3,4,8,208,2,20,11,2
187703,3,4,8,208,1,35,15,2
187746,3,4,9,208,4,43,16,2
187779,3,4,9,208,1,35,15,2
187779,3,4,9,208,2,20,11,2
187794,3,4,9,208,3,18,10,2
187843,3,4,10,208,4,43,16,2
187855,3,4,10,208,1,35,15,2
187857,3,4,10,208,2,20,11,2
187913,3,4,11,208,3,18,10,2
187931,3,4,12,208,1,35,15,2
187935,3,4,12,208,2,20,11,2
187940,3,4,12,208,4,43,16,2
188007,3,4,13,208,1,35,15,2
188013,3,4,13,208,2,20,11,2
188032,3,4,13,208,3,18,10,2
188037,3,4,13,208,4,43,16,2
188083,3,4,14,208,1,35,15,2
188091,3,4,14,208,2,20,11,2
188134,3,4,15,209,4,43,16,2
188151,3,4,15,209,3,18,10,2
188159,3,4,15,209,1,35,15,2
188169,3,4,16,209,2,20,11,2
188231,3,4,17,209,4,43,16,2
188235,3,4,17,209,1,35,15,2
188247,3,4,17,209,2,20,11,2
188270,3,4,17,209,3,18,10,2
188311,3,4,18,209,1,35,15,2
188325,3,4,18,209,2,20,11,2
188328,3,4,18,209,4,43,16,2
188387,3,4,19,209,1,35,15,2
188389,3,4,19,209,3,18,10,2
188403,3,4,20,209,2,20,11,2
188425,3,4,20,209,4,43,16,2
188463,3,4,21,209,1,35,15,2
188481,3,4,21,209,2,20,11,2
188508,3,4,21,209,3,18,10,2
188522,3,4,22,209,4,43,16,2
188539,3,4,22,209,1,35,15,2
188559,3,4,22,209,2,20,11,2
188615,3,4,23,209,1,35,15,2
188619,3,4,23,209,4,43,16,2
188627,3,4,23,209,3,18,10,2
188637,3,4,23,209,2,20,11,2
188691,3,4,24,209,1,35,15,2
188715,3,4,25,209,2,20,11,2
188716,3,4,25,209,4,43,16,2
188746,3,4,25,209,3,18,10,2
188767,3,4,26,209,1,35,15,2
188793,3,4,26,209,2,20,11,2
188813,3,4,26,209,4,43,16,2
188843,3,4,27,209,1,35,15,2
188865,3,4,27,209,3,18,10,2
188871,3,4,27,209,2,20,11,2
188910,3,4,28,209,4,43,16,2
188919,3,4,28,209,1,35,15,2
188949,3,4,29,209,2,20,11,2
188984,3,4,29,209,3,18,10,2
188995,3,4,29,209,1,35,15,2
189007,3,4,30,210,4,43,16,2
189027,3,4,30,210,2,20,11,2
189071,3,4,31,210,1,35,15,2
189103,3,4,31,210,3,18,10,2
189104,3,4,31,210,4,43,16,2
189105,3,4,31,210,2,20,11,2
189147,3,4,32,210,1,35,15,2
189183,3,4,33,210,2,20,11,2
189201,3,4,33,210,4,43,16,2
189222,3,4,33,210,3,18,10,2
189223,3,4,33,210,1,35,15,2
189261,3,4,34,210,2,20,11,2
189298,3,4,34,210,4,43,16,2
189299,3,4,34,210,1,35,15,2
189339,3,4,35,210,2,20,11,2
189341,3,4,35,210,3,18,10,2
189375,3,4,36,210,1,35,15,2
189395,3,4,36,210,4,43,16,2
189417,3,4,36,210,2,20,11,2
189451,3,4,37,210,1,35,15,2
189460,3,4,37,210,3,18,10,2
189492,3,4,38,210,4,43,16,2
189495,3,4,38,210,2,20,11,2
189527,3,4,38,210,1,35,15,2
189573,3,4,39,210,2,20,11,2
189579,3,4,39,210,3,18,10,2
189589,3,4,39,210,4,43,16,2
189603,3,4,40,210,1,35,15,2
189651,3,4,40,210,2,20,11,2
189679,3,4,41,210,1,35,15,2
189686,3,4,41,210,4,43,16,2
189698,3,4,41,210,3,18,10,2
189729,3,4,42,210,2,20,11,2
189755,3,4,42,210,1,35,15,2
189783,3,4,43,210,4,43,16,2
189807,3,4,43,210,2,20,11,2
189817,3,4,43,210,3,18,10,2
189831,3,4,43,210,1,35,15,2
189880,3,4,44,210,4,43,16,2
189885,3,4,44,210,2,20,11,2
189907,3,4,45,211,1,35,15,2
189936,3,4,45,211,3,18,10,2
189963,3,4,46,211,2,20,11,2
189977,3,4,46,211,4,43,16,2
189983,3,4,46,211,1,35,15,2
190041,3,4,47,211,2,20,11,2
190055,3,4,47,211,3,18,10,2
190059,3,4,47,211,1,35,15,2
190074,3,4,47,211,4,43,16,2
190119,3,4,48,211,2,20,11,2
190135,3,4,48,211,1,35,15,2
190171,3,4,49,211,4,43,16,2
190174,3,4,49,211,3,18,10,2
190197,3,4,49,211,2,20,11,2
190211,3,4,50,211,1,35,15,2
190268,3,4,51,211,4,43,16,2
190275,3,4,51,211,2,20,11,2
190287,3,4,51,211,1,35,15,2
190293,3,4,51,211,3,18,10,2
190353,3,4,52,211,2,20,11,2
190363,3,4,52,211,1,35,15,2
190365,3,4,52,211,4,43,16,2
190412,3,4,53,211,3,18,10,2
190431,3,4,53,211,2,20,11,2
190439,3,4,53,211,1,35,15,2
190462,3,4,54,211,4,43,16,2
190509,3,4,55,211,2,20,11,2
190515,3,4,55,211,1,35,15,2
190531,3,4,55,211,3,18,10,2
190559,3,4,55,211,4,43,16,2
190587,3,4,56,211,2,20,11,2
190591,3,4,56,211,1,35,15,2
190650,3,4,57,211,3,18,10,2
190656,3,4,57,211,4,43,16,2
190658,3,4,57,211,1,50,17,2
190665,3,4,57,211,2,20,11,2
190725,3,4,58,211,1,50,17,2
190743,3,4,59,211,2,20,11,2
190753,3,4,59,211,4,43,16,2
190769,3,4,59,211,3,18,10,2
190792,3,4,59,211,1,50,17,2
190821,3,5,0,212,2,20,11,2
190850,3,5,0,212,4,43,16,2
190859,3,5,0,212,1,50,17,2
190888,3,5,1,212,3,18,10,2
190899,3,5,1,212,2,20,11,2
190926,3,5,2,212,1,50,17,2
190947,3,5,2,212,4,43,16,2
190977,3,5,2,212,2,20,11,2
190993,3,5,3,212,1,50,17,2
191007,3,5,3,212,3,18,10,2
191044,3,5,4,212,4,43,16,2
191055,3,5,4,212,2,20,11,2
191060,3,5,4,212,1,50,17,2
191126,3,5,5,212,3,18,10,2
191127,3,5,5,212,1,50,17,2
191133,3,5,5,212,2,20,11,2
191141,3,5,5,212,4,43,16,2
191194,3,5,6,212,1,50,17,2
191211,3,5,6,212,2,20,11,2
191238,3,5,7,212,4,43,16,2
191245,3,5,7,212,3,18,10,2
191261,3,5,7,212,1,50,17,2
191289,3,5,8,212,2,20,11,2
191328,3,5,8,212,1,50,17,2
191335,3,5,8,212,4,43,16,2
191364,3,5,9,212,3,18,10,2
191367,3,5,9,212,2,20,11,2
191395,3,5,9,212,1,50,17,2
191432,3,5,10,212,4,43,16,2
191445,3,5,10,212,2,20,11,2
191462,3,5,11,212,1,50,17,2
191483,3,5,11,212,3,18,10,2
191523,3,5,12,212,2,20,11,2
191529,3,5,12,212,1,50,17,2
191529,3,5,12,212,4,43,16,2
191596,3,5,13,212,1,50,17,2
191601,3,5,13,212,2,20,11,2
191602,3,5,13,212,3,18,10,2
191626,3,5,13,212,4,43,16,2
191679,3,5,14,212,2,20,11,2
191697,3,5,14,212,1,53,18,2
191721,3,5,15,213,3,18,10,2
191723,3,5,15,213,4,43,16,2
191757,3,5,15,213,2,20,11,2
191798,3,5,16,213,1,53,18,2
191820,3,5,17,213,4,43,16,2
191835,3,5,17,213,2,20,11,2
191840,3,5,17,213,3,18,10,2
191899,3,5,18,213,1,53,18,2
191913,3,5,18,213,2,20,11,2
191917,3,5,18,213,4,43,16,2
191959,3,5,19,213,3,18,10,2
191991,3,5,19,213,2,20,11,2
192000,3,5,20,213,1,53,18,2
192014,3,5,20,213,4,43,16,2
192069,3,5,21,213,2,20,11,2
192078,3,5,21,213,3,18,10,2
192101,3,5,21,213,1,53,18,2
192111,3,5,21,213,4,43,16,2
192147,3,5,22,213,2,20,11,2
192197,3,5,23,213,3,18,10,2
192202,3,5,23,213,1,53,18,2
192208,3,5,23,213,4,43,16,2
192225,3,5,23,213,2,20,11,2
192303,3,5,25,213,1,53,18,2
192303,3,5,25,213,2,20,11,2
192305,3,5,25,213,4,43,16,2
192316,3,5,25,213,3,18,10,2
192381,3,5,26,213,2,20,11,2
192402,3,5,26,213,4,43,16,2
192404,3,5,26,213,1,53,18,2
192435,3,5,27,213,3,18,10,2
192459,3,5,27,213,2,20,11,2
192499,3,5,28,213,4,43,16,2
192505,3,5,28,213,1,53,18,2
192537,3,5,28,213,2,20,11,2
192554,3,5,29,213,3,18,10,2
192596,3,5,29,213,4,43,16,2
192606,3,5,30,214,1,53,18,2
192615,3,5,30,214,2,20,11,2
192673,3,5,31,214,3,18,10,2
192693,3,5,31,214,2,20,11,2
192693,3,5,31,214,4,43,16,2
192707,3,5,31,214,1,53,18,2
192771,3,5,32,214,2,20,11,2
192790,3,5,33,214,4,43,16,2
192792,3,5,33,214,3,18,10,2
192808,3,5,33,214,1,53,18,2
192849,3,5,34,214,2,20,11,2
192887,3,5,34,214,4,43,16,2
192909,3,5,35,214,1,53,18,2
192911,3,5,35,214,3,18,10,2
192927,3,5,35,214,2,20,11,2
192984,3,5,36,214,4,43,16,2
193005,3,5,36,214,2,20,11,2
193010,3,5,36,214,1,53,18,2
193030,3,5,37,214,3,18,10,2
193046,3,5,37,214,4,57,19,2
193083,3,5,38,214,2,20,11,2
193108,3,5,38,214,4,57,19,2
193111,3,5,38,214,1,53,18,2
193149,3,5,39,214,3,18,10,2
193161,3,5,39,214,2,20,11,2
193170,3,5,39,214,4,57,19,2
193212,3,5,40,214,1,53,18,2
193232,3,5,40,214,4,57,19,2
193239,3,5,40,214,2,20,11,2
193268,3,5,41,214,3,18,10,2
193294,3,5,41,214,4,57,19,2
193313,3,5,41,214,1,53,18,2
193317,3,5,41,214,2,20,11,2
193356,3,5,42,214,4,57,19,2
193387,3,5,43,214,3,18,10,2
193395,3,5,43,214,2,20,11,2
193414,3,5,43,214,1,53,18,2
193418,3,5,43,214,4,57,19,2
193473,3,5,44,214,2,20,11,2
193480,3,5,44,214,4,57,19,2
193506,3,5,45,215,3,18,10,2
193515,3,5,45,215,1,53,18,2
